FIC,Non_FIC
303.00,.00
190.00,1306.00
1269.00,.00
168.00,13.00
40.00,.00
1139.00,1234.00
577.00,.00
314.00,73.00
257.00,.00
6.00,6.00
383.00,.00
3992.00,93.00
81.00,.00
535.00,2647.00
1551.00,.00
27.00,46.00
18.00,.00
105.00,35.00
1573.00,.00
343.00,74.00
87.00,.00
361.00,16.00
367.00,.00
228.00,62.00
7.00,6.00
309.00,4452.00
3271.00,.00
16.00,1188.00
351.00,.00
907.00,157.00
258.00,.00
819.00,1484.00
3.00,.00
136.00,6950.00
1587.00,.00
17.00,31.00
234.00,.00
1312.00,164.00
7.00,.00
1274.00,1264.00
2688.00,.00
1190.00,1403.00
605.00,.00
1151.00,20.00
64.00,.00
8.00,1479.00
455.00,.00
753.00,23.00
223.00,.00
23.00,88.00
57.00,.00
766.00,5545.00
659.00,.00
1372.00,4.00
517.00,.00
1919.00,11.00
.00,.00
1107.00,23.00
740.00,.00
213.00,10.00
330.00,.00
19.00,6.00
707.00,.00
519.00,8.00
98.00,.00
117.00,132.00
1049.00,.00
372.00,21.00
13.00,.00
338.00,47.00
38.00,.00
289.00,1292.00
37.00,.00
241.00,10.00
.00,.00
513.00,13.00
646.00,.00
408.00,1091.00
556.00,.00
635.00,8.00
918.00,.00
961.00,73.00
140.00,.00
50.00,337.00
193.00,.00
93.00,21.00
358.00,.00
189.00,7.00
241.00,13.00
18.00,13527.00
54.00,.00
84.00,4370.00
90.00,.00
230.00,9.00
1257.00,.00
656.00,27.00
484.00,.00
446.00,14.00
262.00,.00
609.00,27.00
1831.00,.00
2512.00,1391.00
1517.00,.00
432.00,6.00
26.00,.00
1785.00,186.00
2449.00,.00
5288.00,1.00
155.00,.00
4184.00,2636.00
106.00,.00
1479.00,7.00
7.00,.00
3955.00,51.00
262.00,.00
187.00,21.00
1365.00,.00
1221.00,5757.00
7463.00,.00
1250.00,9.00
451.00,.00
896.00,3.00
204.00,.00
444.00,75.00
723.00,.00
47.00,7.00
1524.00,.00
2753.00,16.00
1660.00,.00
1444.00,6.00
36.00,.00
1494.00,32.00
1045.00,.00
270.00,23.00
102.00,.00
1103.00,6.00
2810.00,.00
643.00,1293.00
1099.00,.00
25.00,151.00
96.00,.00
352.00,1289.00
616.00,.00
130.00,47.00
167.00,.00
16.00,5663.00
12.00,.00
160.00,23.00
400.00,.00
649.00,1360.00
9.00,.00
106.00,29.00
66.00,.00
70.00,33.00
44.00,.00
496.00,5.00
