FIC,Non_FIC
532.40,1300.38
758.67,532.50
1154.75,500.50
595.38,1384.25
591.14,366.00
407.92,502.00
804.00,1732.00
1328.94,571.00
432.00,233.75
503.00,170.33
590.95,430.40
613.80,473.33
759.50,177.00
735.00,586.83
465.50,224.25
1021.67,728.00
1856.33,575.75
2299.50,198.00
633.11,151.00
264.94,382.76
73.88,375.80
191.00,1374.50
249.00,798.00
701.00,151.00
763.33,151.00
219.40,160.11
123.25,481.00
68.00,245.50
83.67,422.00
485.17,429.00
1128.50,501.00
2178.00,392.00
789.00,436.00
183.00,565.00
448.73,271.00
313.75,48.00
623.71,235.00
808.00,187.00
581.92,1383.00
437.40,410.30
757.62,277.00
303.62,202.50
1095.50,283.67
1208.60,285.00
671.90,653.70
360.29,1103.00
435.57,1459.00
833.25,954.00
669.00,1608.00
259.83,689.00
368.00,617.00
486.00,341.33
196.79,1127.50
836.00,33.00
402.00,938.50
801.86,438.17
452.93,323.00
478.50,279.09
423.00,283.17
2134.50,174.50
823.77,674.83
2878.00,372.00
1106.00,422.20
693.33,736.00
615.71,216.92
625.73,217.33
242.00,1383.00
840.67,229.17
503.73,207.00
777.40,1123.00
649.36,599.00
896.00,491.00
514.50,332.25
856.00,319.33
580.75,241.43
994.00,389.00
373.67,166.75
654.19,1303.50
676.11,336.22
645.98,191.50
1066.50,1437.00
449.67,324.00
631.82,400.50
447.29,453.50
565.67,2613.67
766.00,1471.33
589.59,143.00
348.00,294.33
692.20,612.00
851.50,188.25
463.00,434.00
382.40,78.00
1335.00,851.83
620.68,159.00
228.36,420.75
542.00,164.00
440.70,628.00
495.47,261.75
441.14,389.50
241.50,777.12
648.67,240.33
1181.50,214.26
441.00,297.92
319.00,643.50
481.00,420.00
372.23,601.64
541.43,119.43
747.00,201.14
510.00,311.00
372.65,186.33
1016.00,210.83
980.50,352.00
390.00,199.33
304.00,187.33
368.00,493.12
216.09,180.67
527.23,100.80
1651.50,1195.00
805.50,526.00
1616.33,504.50
270.33,219.33
276.75,268.00
1566.00,207.00
1845.00,1202.50
805.25,1117.00
1107.00,560.00
985.67,34.00
387.10,345.33
482.17,176.25
650.50,278.00
582.00,435.82
1007.20,858.00
253.40,96.00
269.00,273.60
511.83,92.33
210.14,411.11
560.25,150.00
457.62,574.33
634.50,385.50
402.71,357.00
228.75,207.50
231.00,367.50
61.00,507.85
1484.00,171.00
2292.33,276.50
579.70,456.00
196.00,279.00
432.33,989.00
257.69,732.00
333.67,1088.50
537.80,251.67
990.00,276.00
516.95,227.00
408.71,675.25
159.17,350.50
353.00,1007.00
585.55,608.00
1865.50,466.00
1091.70,487.33
583.25,389.00
321.89,234.00
675.83,100.00
846.55,107.33
500.45,100.00
648.71,478.11
124.00,125.50
113.00,858.00
235.00,342.00
879.20,277.75
559.83,986.00
393.78,108.00
289.00,299.43
694.50,1614.50
409.61,270.67
479.25,1439.00
281.93,228.50
951.50,643.50
401.08,1094.33
342.38,459.11
329.20,257.33
894.67,241.88
446.83,425.38
376.75,269.00
254.21,384.50
320.00,313.33
388.33,459.11
391.86,257.33
690.00,231.00
204.08,748.00
323.22,920.00
326.78,185.00
63.00,215.86
290.96,322.00
590.12,1499.00
218.74,1268.33
261.27,332.00
360.17,679.75
387.33,158.00
274.00,581.08
167.62,768.67
246.71,41.00
199.17,3295.00
199.27,770.83
188.17,1605.00
127.40,50.00
498.60,64.33
1077.00,454.50
171.33,630.50
240.80,2588.00
194.27,496.50
163.25,231.00
200.00,135.00
1182.00,398.18
408.00,489.48
390.56,341.50
160.25,662.67
578.75,77.00
289.33,202.00
119.00,376.00
491.78,206.00
282.67,185.20
281.75,328.89
93.20,313.89
332.38,328.89
272.04,2001.00
530.76,373.60
