FIC,Non_FIC
,0
,0
,114
,564
,887
,0
,1
,0
,264
,0
,15
,1140
,86
,910
,27
,46
,34
,16
,2
,0
,0
,0
,0
,199
,1
,0
,77
,0
,4043
,949
,8
,100
,17
,1
,3
,44
,33
,31
,1
,43
,4
,19
,4
,264
,34
,0
,447
,0
,0
,132
,37
,6
,131
,0
,15
,6
,15
,381
,4
,3
,14
,194
,661
,0
,1
,0
,15
,79
,0
,0
,0
,114
,1
,10
,74
,340
,54
,7
,269
,731
,4242
,101
,0
,2298
,10
,7
,3
,7
,711
,0
,5311
,2785
,2
,54
,0
,573
,2759
,3
,0
,0
,0
,0
,0
,652
,4935
,162
,109
,1
,0
,9
,335
,732
,0
,2
,5662
,151
,42
,1
,40
,156
,2
,690
,46
,236
,538
,872
,136
,93
,713
,536
,235
,65
,1
,626
,23
,547
,91
,95
,93
,384
,585
,152
,16
,4
,610
,2
,34
,112
,8
,7
,1219
,273
,0
,20
,2
,544
,146
,77
,1082
,5
,171
,100
,0
,0
,0
,143
,147
,63
,1595
,1089
,881
,3
,427
,33
,66
,52
,1
,78
,450
,1
,52
,154
,0
,30
,1348
,168
,10
,891
,72
,156
,2
,453
,1050
,2713
,122
,2
,239
,0
,0
,3
,0
,14
,772
,3
,88
,14
,12
,77
,1552
,1275
,212
,0
,826
,25
,90
,14
,252
,1235
,998
,703
,6
,17
,239
,0
,2
,16
,744
,47
,293
,41
,206
,33
,9
,774
,4
,4
,303
,3
,3
,0
,26
,5
,6
,0
,0
,0
,0
,0
,0
,3
,13
,0
,511
,15
,0
,998
,0
,0
,17
,1
,11
,1
,51
,135
,1
,1303
,1
,3
,0
,39
,1
,29
,0
,827
,0
,1
,0
,93
,15
,1
,53
,5
,47
,39
,35
,254
,3
,182
,0
,533
,0
,41
,0
,478
,2991
,2823
,4
,1
,1105
,50
,65
,33
,1
,11
,14
,8
,25
,7
,0
,3
,59
,0
,59
,20
,0
,41
,5
,1
,47
,7
,18
,26
,6
,0
,0
,0
,273
,829
,17
,30
,243
,58
,1
,37
,0
,15
,23
,703
,94
,2
,0
,663
,34
,395
,24
,9
,13
,147
,2923
,20
,11
,1
,7
,26
,179
,10
,1
,40
,26
,14
,0
,1
,42
,13
,1297
,0
,1
,1
,1
,48
,15
,226
,106
,883
,1
,0
,1189
,1
,180
,55
,1946
,2180
,5
,652
,0
,0
,6
,1435
,46
,1
,31
,926
,7772
,0
,0
,0
,946
,3
,1
,4
,6
,20
,4
,177
,5
,1131
,1
,23
,0
,0
,0
,0
,0
,0
,1362
,169
,3
,0
,148
,0
,0
,0
,3
,4
,21
,57
,775
,4514
,1
,367
,933
,2
,46
,5
,51
,8
,42
,32
,22
,87
,2
,31
,2
,0
,0
,6
,3
,0
,0
,316
,193
,6
,72
,34
,93
,1
,0
,59
,0
,1
,8
,0
,1
,1
,6
,49
,100
,59
,116
,34
,0
,165
,31
,2
,2
,0
,18
,30
,61
,207
,31
,16
,0
,0
,21
,0
,68
,27
,196
,0
,52
,2
,41
,0
,53
,0
,33
,149
,332
,6
,57
,66
,0
,109
,199
,6
,0
,0
,5
,5
,22
,1746
,1606
,52
,4065
,1040
,0
,1731
,70
,0
,0
,483
,3
,8937
,0
,10
,4224
,295
,44
,5
,0
,1443
,8
,0
,603
,65
,2
,4
,19
,10
,0
,42
,23
,137
,139
,55
,15
,12
,1
,163
,832
,364
,94
,0
,9
,13
,27
,0
,0
,2
,155
,162
,2
,328
,13
,0
,0
,0
,2
,7
,3
,132
,16
,368
,1165
,1
,4
,23
,2
,901
,0
,1920
,0
,1
,20
,17
,3835
,316
,7
,379
,3
,0
,4
,11
,444
,663
,1
,0
,0
,0
,542
,155
,146
,158
,984
,2
,3
,1
,312
,1027
,456
,327
,7
,2
,175
,30
,17
,652
,12
,2
,25
,601
,0
,0
,0
,978
,638
,0
,11
,92
,1
,37
,32
,27
,0
,327
,0
,0
,0
,6
,790
,1
,49
,1
,72
,0
,0
,4
,13
,230
,1
,58
,32
,5
,3875
,49
,71
,14
,0
,2
,1306
,142
,356
,801
,88
,182
,578
,0
,261
,1
,99
,38
,0
,0
,0
,28
,11
,55
,517
,2
,68
,36
,0
,0
,1
,0
,93
,0
,5
,0
,166
,19
,2
,24
,640
,623
,0
,82
,3
,7
,17
,135
,7
,15
,8
,21
,258
,405
,0
,1
,778
,75
,93
,10
,22
,222
,44
,23
,0
,0
,102
,19
,31
,8
,251
,49
,71
,37
,3
,87
,0
,0
,0
,0
,3
,1
,5
,5
,29
,146
,17
,151
,307
,112
,4
,9
,87
,0
,2
,42
,89
,136
,22
,1580
,2
,0
,0
,19
,1
,3
,42
,1685
,851
,99
,11
,147
,186
,0
,78
,19
,10
,67
,0
,17
,748
,10
,29
,0
,65
,25
,17
,52
,0
,44
,17
,170
,45
,0
,131
,22
,1
,22
,0
,128
,710
,339
,35
,0
,986
,290
,0
,1138
,30
,55
,2394
,1162
,9
,1261
,0
,2404
,17
,236
,44
,2785
,1594
,38
,0
,0
,596
,3
,2
,3
,2
,1204
,6
,8
,11
,0
,22
,9
,747
,0
,1
,286
,0
,30
,108
,14
,1
,491
,39
,227
,1
,595
,2
,4
,75
,5
,716
,5
,104
,97
,20
,400
,3
,3
,3
,73
,133
,52
,1
,41
,1
,35
,65
,0
,652
,308
,125
,2
,26
,25
,0
,3
,118
,0
,7725
,0
,1
,97
,31
,4
,86
,13
,74
,0
,21
,100
,56
,30
,3
,63
,0
,20
,54
,1
,1
,2
,0
,88
,1
,6
,0
,18
,96
,23
,159
,52
,72
,385
,31
,4
,40
,12
,147
,18
,5
,159
,24
,1025
,403
,1242
,68
,893
,206
,0
,18
,1318
,3
,44
,0
,797
,49
,76
,7
,189
,172
,61
,171
,620
,15
,56
,0
,1
,12
,0
,127
,73
,347
,1
,13
,0
,61
,4
,65
,2
,20
,51
,238
,175
,170
,3
,3
,23
,6
,128
,46
,41
,20
,9
,20
,23
,19
,0
,0
,0
,0
,56
,0
,0
,0
,1
,119
,123
,0
,0
,0
,0
,0
,0
,4
,1
,10
,1
,2
,0
,44
,1
,91
,2
,6
,14
,46
,17
,0
,12
,8
,138
,114
,43
,0
,72
,38
,0
,1768
,23
,121
,45
,4413
,2
,84
,1
,60
,2
,7
,11
,810
,0
,106
,140
,94
,5
,105
,0
,80
,4
,1246
,15
,245
,228
,3
,41
,12
,4
,3
,5
,25
,915
,1276
,2809
,0
,548
,0
,1
,64
,0
,0
,2
,1
,271
,0
,0
,6788
,1502
,2
,899
,376
,1
,2
,2843
,41
,0
,5
,1322
,8
,31
,21
,922
,147
,0
,115
,37
,19
,1
,54
,45
,218
,14
,25
,7
,0
,0
,18
,0
,11
,0
,1412
,0
,40
,33
,0
,12
,0
,128
,4
,1
,17
,12
,1
,862
,6
,32
,0
,215
,28
,131
,24
,692
,0
,478
,0
,68
,1491
,971
,2089
,0
,13
,3
,0
,361
,3
,11
,116
,0
,0
,5
,4
,14
,0
,35
,0
,2
,2
,0
,8
,6
,8
,1
,3
,1101
,7
,26
,102
,4
,18
,14
,2
,35
,60
,0
,6
,11
,0
,9
,13
,94
,0
,7
,2
,266
,32
,13
,39
,0
,0
,16
,0
,674
,0
,89
,0
,245
,0
,14
,26
,17
,1
,23
,1
,1012
,213
,128
,161
,44
,4000
,92
,35
,3
,104
,89
,7
,38
,6
,1
,0
,24
,6
,80
,14
,47
,3
,8
,2
,1
,0
,13
,2
,113
,0
,346
,0
,193
,80
,38
,13
,3
,12
,2
,69
,7
,36
,1
,58
,0
,20
,86
,58
,252
,624
,0
,1
,46
,32
,6
,77
,27
,99
,2
,12
,47
,14
,1
,9
,27
,0
,67
,71
,6
,3
,15
,74
,14
,2
,3
,5
,39
,12
,16
,0
,3
,0
,2
,4
,1051
,184
,7
,746
,230
,21
,164
,0
,35
,1
,9
,37
,0
,1
,3
,0
,25
,3
,8
,48
,0
,295
,12
,786
,29
,14
,56
,12
,0
,57
,49
,7
,291
,113
,5
,1
,24
,0
,4
,22
,2103
,362
,0
,3
,30
,3
,7
,117
,34
,5
,20
,0
,587
,51
,16
,0
,15
,33
,74
,34
,22
,94
,0
,8
,6
,2
,221
,0
,96
,45
,0
,2207
,0
,5
,648
,806
,30
,3
,12
,208
,323
,12
,209
,9
,37
,39
,11
,2
,1
,62
,271
,157
,4
,7
,2665
,2
,30
,237
,779
,1
,8
,0
,47
,3
,329
,13
,28
,945
,16
,124
,133
,1
,5
,176
,8
,238
,37
,609
,10
,36
,35
,26
,2
,39
,0
,30
,1
,10
,139
,616
,12
,295
,1
,2
,12
,2
,4
,17
,1
,1302
,0
,24
,69
,6
,420
,14
,0
,22
,0
,17
,8
,1044
,864
,360
,403
,301
,916
,315
,1
,13
,10
,1
,0
,892
,6
,0
,0
,1
,0
,100
,10
,0
,13
,68
,6
,0
,312
,0
,21
,2
,11
,0
,0
,2
,22
,0
,36
,23
,15
,31
,171
,11
,490
,653
,2
,50
,49
,2
,2
,1
,27
,5
,12
,6
,1
,3782
,366
,1305
,327
,2
,9
,27
,6
,51
,0
,163
,81
,53
,0
,355
,339
,3148
,1078
,19
,51
,3
,38
,335
,3
,37
,1388
,1174
,0
,7
,0
,190
,978
,1
,8
,20
,94
,266
,264
,695
,7
,99
,21
,2
,101
,1045
,404
,223
,43
,313
,0
,618
,0
,17
,61
,20
,9
,0
,0
,9
,72
,3
,9
,12
,5
,6
,1
,32
,32
,1
,171
,6
,30
,1335
,1175
,1060
,130
,607
,25
,872
,0
,0
,46
,5
,794
,445
,97
,215
,31
,0
,25
,23
,78
,114
,4
,101
,5
,0
,84
,179
,666
,4
,0
,1
,20
,20
,165
,31
,1
,252
,86
,810
,76
,0
,1
,0
,0
,0
,0
,152
,34
,21
,3915
,39
,3
,4
,62
,145
,102
,36
,12
,16
,178
,11
,309
,460
,32
,96
,455
,62
,0
,0
,33
,1412
,10
,11
,5
,15
,83
,198
,27
,434
,183
,2
,113
,90
,41
,882
,10
,328
,0
,793
,87
,80
,51
,365
,0
,159
,82
,7
,16
,54
,560
,1
,0
,325
,13
,236
,0
,85
,0
,86
,842
,11
,109
,80
,298
,22
,717
,240
,180
,94
,250
,210
,239
,33
,10
,43
,76
,2117
,111
,2
,68
,1238
,0
,0
,20
,1
,407
,14
,34
,1
,19
,81
,62
,0
,24
,0
,0
,476
,0
,27
,54
,0
,0
,14
,0
,0
,1
,0
,17
,163
,384
,93
,53
,49
,3
,44
,25
,0
,32
,25
,9
,163
,0
,125
,83
,158
,366
,39
,23
,0
,4
,98
,139
,15
,21
,0
,34
,1
,9
,0
,14
,0
,95
,3
,332
,0
,73
,282
,180
,28
,196
,0
,19
,719
,31
,468
,1400
,28
,3
,1035
,6
,53
,63
,1209
,2
,8
,54
,17
,17
,29
,1
,5
,107
,2
,1
,14
,12
,2
,5
,22
,0
,0
,0
,6
,462
,659
,28
,3
,2
,31
,0
,0
,85
,0
,0
,3
,757
,1013
,492
,1
,7
,70
,1
,10
,3
,2539
,3
,220
,361
,834
,179
,25
,16
,3
,103
,1103
,367
,6
,0
,0
,0
,0
,76
,0
,0
,0
,0
,88
,1
,0
,20
,3
,2
,0
,82
,114
,20
,8
,12
,13
,881
,0
,64
,57
,34
,263
,14
,1010
,107
,34
,5
,2
,15
,2507
,140
,15
,0
,8
,163
,439
,538
,371
,15
,354
,165
,0
,18
,312
,0
,301
,428
,275
,20
,0
,11
,0
,2
,3
,1
,0
,34
,0
,25
,2
,726
,0
,1
,69
,1
,6
,0
,73
,4548
,95
,3
,151
,127
,443
,7
,16
,9
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,144
,358
,2
,3
,1
,46
,191
,0
,0
,146
,393
,517
,10
,220
,2
,64
,15
,51
,0
,340
,10
,234
,45
,0
,0
,0
,0
,1
,0
,0
,0
,0
,0
,0
,0
,37
,10
,73
,844
,423
,47
,83
,181
,8
,1
,5
,256
,0
,43
,4
,2
,10
,2797
,0
,0
,0
,23
,83
,0
,8
,0
,2
,4
,0
,14
,0
,0
,792
,2
,125
,323
,17
,95
,12
,9
,0
,0
,0
,0
,4
,246
,3
,5
,2
,2
,21
,0
,669
,1
,15
,19
,166
,0
,139
,3
,0
,10
,3
,34
,40
,22
,21
,9
,5
,0
,1
,0
,1
,44
,399
,1
,18
,99
,3
,41
,0
,94
,0
,19
,1
,32
,0
,10
,0
,215
,0
,122
,0
,0
,5
,1
,20
,81
,0
,8
,0
,3
,602
,337
,1
,86
,25
,68
,1
,1
,856
,150
,529
,3988
,1456
,2
,1
,24
,64
,31
,42
,158
,37
,2
,578
,1441
,260
,1
,4
,1
,0
,7
,43
,469
,189
,93
,304
,78
,15
,2594
,1556
,6
,4
,11
,59
,41
,13
,4
,3
,908
,1422
,218
,32
,918
,271
,11
,1
,0
,2
,21
,5
,9
,3
,72
,31
,0
,28
,1
,124
,18
,207
,259
,13
,602
,1
,27
,0
,78
,0
,32
,0
,1913
,5
,1100
,1
,23
,183
,0
,12
,308
,6
,30
,11
,45
,11
,15
,142
,12
,14
,0
,16
,43
,0
,41
,0
,0
,17
,12
,6
,85
,3
,2
,5
,4
,18
,0
,7
,12
,16
,8
,152
,19
,1
,360
,24
,1
,0
,15
,1
,71
,69
,0
,110
,0
,58
,94
,889
,2598
,0
,1
,2286
,249
,2095
,65
,179
,1683
,32
,11
,3
,347
,33
,557
,243
,1477
,52
,1152
,63
,18
,154
,0
,7
,29
,0
,10
,202
,27
,171
,462
,12
,1
,16
,15
,980
,6
,38
,9
,8
,648
,3
,360
,39
,48
,62
,53
,41
,36
,341
,0
,4
,824
,487
,0
,2477
,0
,483
,631
,0
,8
,35
,353
,21
,184
,187
,40
,659
,5
,1
,224
,0
,0
,174
,295
,342
,31
,190
,1693
,0
,4437
,57
,23
,5
,84
,1371
,1541
,953
,341
,11
,58
,6
,39
,113
,810
,4
,2942
,2600
,154
,26
,256
,68
,90
,9
,13
,769
,146
,7
,35
,26
,0
,13
,0
,0
,16
,26
,80
,733
,17
,1
,37
,139
,0
,0
,38
,36
,5
,5
,125
,2
,67
,614
,54
,4
,23
,338
,96
,0
,74
,1190
,78
,1468
,0
,98
,0
,0
,0
,61
,20
,67
,0
,0
,0
,1
,9
,31
,42
,189
,46
,532
,65
,272
,205
,773
,4
,0
,1
,1
,1
,1
,0
,0
,1
,0
,0
,1
,0
,3
,0
,0
,2
,3
,18
,0
,19
,0
,85
,0
,0
,0
,0
,0
,1
,0
,0
,5
,16
,4
,20
,1
,2
,75
,7
,44
,5
,10
,3
,17
,14
,0
,13
,0
,116
,0
,0
,6
,0
,2
,1
,24
,70
,100
,32
,1
,7
,0
,255
,45
,457
,114
,8
,93
,2
,29
,45
,95
,33
,119
,3
,17
,74
,991
,152
,171
,1
,7
,5
,14
,91
,1
,821
,120
,2
,1
,334
,10
,1
,0
,3
,4
,609
,6
,3
,135
,2893
,1
,168
,15
,112
,2
,60
,4
,127
,55
,0
,1
,13
,12
,40
,5
,119
,13
,12
,4
,38
,201
,0
,86
,0
,276
,1213
,6
,612
,253
,0
,0
,6
,5
,1
,18
,10
,25
,6
,131
,889
,2
,56
,1
,8
,7
,41
,32
,0
,19
,3
,0
,0
,238
,0
,119
,861
,19
,33
,1873
,0
,0
,0
,656
,130
,855
,8
,0
,0
,0
,0
,54
,97
,0
,47
,119
,42
,0
,204
,0
,496
,21
,64
,29
,50
,35
,39
,2
,2
,10
,9
,9
,18
,3
,3
,128
,5
,61
,14
,2
,297
,54
,0
,22
,655
,23
,694
,0
,0
,0
,0
,14
,18
,53
,3
,305
,168
,39
,0
,104
,7
,0
,0
,0
,0
,27
,1015
,0
,6
,6
,462
,1641
,9
,16
,10
,20
,0
,0
,138
,1
,107
,4
,7
,21
,0
,80
,33
,16
,2
,990
,0
,42
,76
,54
,51
,0
,0
,62
,3
,4
,3
,31
,0
,1
,0
,1
,1
,0
,2
,1
,1
,0
,0
,16
,22
,18
,4
,3
,2
,1691
,3876
,0
,57
,71
,5
,225
,6
,0
,2
,19
,0
,19
,17
,61
,1
,4
,0
,1
,1
,0
,0
,28
,1
,563
,30
,61
,0
,4
,3
,38
,15
,85
,0
,130
,79
,140
,91
,81
,21
,40
,7
,1
,517
,1
,0
,5
,36
,332
,9
,4
,1124
,354
,34
,5
,4
,3
,31
,0
,981
,175
,233
,0
,5
,9
,724
,0
,3055
,7
,20
,3
,160
,1065
,1411
,2
,569
,1115
,18
,35
,396
,7
,37
,631
,220
,117
,80
,3
,14
,52
,370
,0
,8
,1
,999
,0
,77
,1
,216
,167
,13
,1949
,342
,23
,1
,0
,15
,369
,1
,19
,3
,59
,548
,15
,4
,23
,316
,51
,120
,163
,4
,7
,5
,992
,7
,23
,0
,25
,3
,17
,6
,1
,52
,737
,174
,354
,0
,78
,0
,17
,22
,25
,0
,2
,83
,28
,648
,61
,167
,203
,5
,1210
,550
,1905
,13
,34
,12
,8
,21
,17
,29
,72
,352
,1
,116
,2
,24
,29
,5
,103
,1209
,17
,18
,1
,22
,11
,11
,2
,18
,49
,37
,0
,679
,26
,47
,269
,4
,64
,367
,5
,621
,249
,1
,2
,251
,0
,241
,3
,74
,0
,0
,1
,5
,4
,36
,399
,17
,5
,166
,369
,0
,22
,20
,5
,2
,1
,1
,1
,19
,55
,21
,29
,4
,2410
,1273
,353
,58
,1100
,12
,15
,407
,28
,612
,296
,64
,174
,1174
,319
,487
,22
,7
,0
,31
,87
,404
,23
,103
,2250
,0
,105
,121
,2
,108
,29
,130
,61
,41
,650
,0
,47
,2
,89
,80
,39
,4
,973
,229
,73
,353
,26
,2
,3
,1
,0
,22
,109
,3
,119
,196
,17
,0
,25
,294
,53
,0
,47
,0
,0
,34
,1
,266
,17
,324
,2
,3
,44
,2
,1
,7
,4
,20
,3
,190
,6
,50
,171
,11
,1
,55
,6
,0
,7
,29
,104
,0
,106
,0
,547
,996
,332
,2876
,8
,2897
,139
,1
,3778
,17
,6
,32
,144
,241
,5233
,1
,125
,391
,3
,13
,6
,32
,1
,6
,58
,8
,1
,1
,622
,24
,8
,1
,16
,67
,1
,195
,25
,27
,165
,0
,13
,0
,29
,10
,469
,853
,13
,15
,144
,2
,0
,22
,8
,32
,0
,436
,7
,53
,636
,96
,2
,2
,22
,10
,2
,19
,473
,6
,517
,1552
,2
,87
,226
,27
,28
,0
,7
,0
,142
,1
,16
,4
,46
,0
,0
,0
,327
,2219
,3
,2
,62
,114
,108
,0
,0
,75
,112
,237
,0
,21
,4
,2
,929
,0
,51
,280
,88
,33
,41
,412
,65
,13
,30
,80
,73
,49
,71
,4
,126
,8
,0
,4
,0
,0
,0
,29
,0
,0
,20
,78
,19
,24
,2311
,14
,1448
,4
,299
,9
,36
,18
,9
,9
,263
,17
,21
,26
,244
,3
,1
,253
,35
,48
,2
,65
,0
,0
,14
,4
,1
,62
,133
,3
,4
,4
,21
,2
,5
,245
,1
,4
,4
,5
,69
,496
,0
,315
,25
,1
,18
,97
,979
,0
,197
,29
,0
,346
,1701
,20
,0
,2470
,1284
,125
,25
,3
,139
,31
,0
,4
,5
,11
,16
,3
,9
,528
,180
,53
,9
,167
,5
,35
,1
,11
,0
,11
,11
,10
,6
,340
,9
,3089
,49
,3974
,106
,35
,155
,3
,104
,964
,0
,6
,55
,29
,0
,1299
,17
,1098
,0
,0
,0
,886
,32
,5
,27
,4070
,105
,10
,1
,104
,632
,10
,10
,213
,7
,52
,13
,25
,51
,0
,171
,38
,85
,79
,0
,3
,0
,0
,0
,9
,39
,0
,17
,11
,844
,32
,0
,9
,0
,9
,231
,230
,191
,10
,596
,135
,8
,35
,0
,185
,87
,697
,9
,13
,1
,58
,186
,48
,263
,1450
,731
,1
,145
,9
,79
,103
,1
,188
,0
,15
,22
,133
,38
,894
,1
,11
,9
,154
,0
,20
,108
,40
,222
,0
,259
,490
,37
,603
,14
,20
,1
,33
,49
,908
,2
,273
,121
,4
,14
,134
,449
,402
,29
,21
,117
,30
,102
,767
,40
,6
,57
,163
,0
,0
,0
,0
,0
,0
,1
,0
,1
,62
,0
,126
,6
,402
,1
,78
,0
,0
,646
,11
,18
,0
,2
,7
,507
,1039
,50
,24
,12
,23
,135
,326
,2903
,224
,671
,0
,58
,44
,1
,19
,0
,40
,332
,31
,1073
,1
,3255
,1061
,188
,377
,23
,7
,12
,4
,185
,17
,35
,1
,105
,4
,57
,48
,1
,3144
,0
,81
,9770
,319
,1320
,1482
,2
,4
,32
,1
,50
,24
,3
,209
,3
,66
,0
,0
,0
,0
,2
,32
,0
,0
,1
,37
,6
,2
,4
,2267
,9
,13
,44
,49
,1
,103
,0
,86
,3
,0
,110
,0
,152
,8
,699
,41
,247
,1156
,2
,12
,10
,18
,0
,39
,31
,7
,567
,6
,8
,963
,1
,26
,29
,9
,12
,37
,58
,29
,1190
,19
,0
,1
,27
,67
,1362
,0
,2538
,55
,125
,46
,10
,11
,48
,1071
,21
,54
,0
,181
,137
,56
,32
,7
,250
,452
,65
,1
,361
,147
,20
,75
,121
,1032
,14
,85
,350
,605
,5
,208
,0
,226
,2
,2715
,55
,261
,0
,78
,2
,0
,0
,7
,1
,62
,0
,31
,659
,385
,0
,39
,257
,91
,692
,1
,244
,325
,34
,180
,622
,0
,181
,40
,13
,0
,117
,51
,1016
,187
,1553
,4
,1043
,13
,2692
,81
,2564
,151
,544
,5055
,35
,121
,4
,7
,9
,30
,75
,39
,4
,8
,3
,79
,43
,0
,0
,0
,0
,67
,8
,1079
,121
,91
,52
,116
,0
,0
,4454
,38
,919
,25
,52
,0
,7
,112
,22
,8
,13
,93
,87
,135
,1
,0
,0
,0
,0
,3
,0
,58
,2
,1
,8
,18
,38
,768
,2
,4
,0
,4
,104
,0
,72
,12
,65
,29
,0
,1
,0
,5
,19
,3
,4
,5
,34
,35
,33
,0
,161
,59
,7
,298
,718
,10
,62
,40
,1180
,1635
,21
,35
,0
,7
,3286
,681
,259
,1515
,8
,876
,202
,676
,27
,30
,1
,5
,1715
,1116
,0
,5
,158
,1
,110
,2269
,508
,1178
,4306
,1295
,1
,4386
,27
,28
,8
,0
,0
,0
,0
,103
,328
,2
,5
,0
,707
,24
,58
,0
,0
,0
,5
,0
,674
,624
,503
,1
,32
,6
,0
,0
,18
,1
,0
,203
,1
,257
,1
,1063
,28
,31
,5
,1182
,2466
,182
,75
,5013
,2
,500
,5
,112
,25
,73
,0
,747
,283
,25
,2890
,5302
,0
,27
,10
,8
,88
,190
,0
,0
,0
,0
,0
,1
,942
,0
,33
,299
,6
,0
,270
,1
,2
,2
,0
,147
,0
,0
,58
,0
,3
,1
,13
,731
,398
,53
,3
,1
,72
,1
,724
,0
,362
,40
,246
,51
,2
,5174
,570
,14
,0
,5
,1
,396
,5
,977
,10
,9
,0
,293
,112
,0
,0
,27
,0
,0
,8
,20
,0
,9
,2
,0
,9
,16
,1
,0
,4
,20
,7
,0
,27
,96
,2
,8
,2
,1
,102
,0
,1
,0
,677
,65
,73
,0
,40
,45
,0
,21
,302
,3
,27
,0
,49
,16
,26
,560
,148
,1
,164
,264
,154
,0
,3615
,626
,119
,702
,5
,321
,462
,754
,87
,297
,1
,17
,19
,92
,0
,0
,0
,139
,875
,32
,0
,13
,205
,4
,43
,0
,0
,138
,14
,1184
,36
,3
,0
,10
,61
,25
,14
,1
,3
,5
,125
,0
,0
,0
,46
,0
,4
,0
,1
,7
,34
,32
,22
,619
,424
,17
,7
,64
,1
,5
,34
,205
,7
,0
,8
,2311
,6
,46
,1
,17
,288
,6
,18
,52
,24
,14
,1
,7
,1117
,238
,196
,0
,0
,2
,0
,0
,387
,147
,2
,56
,0
,363
,0
,58
,0
,306
,2
,43
,0
,0
,0
,22
,0
,0
,40
,0
,39
,255
,0
,3
,1
,458
,490
,2
,180
,2
,28
,42
,8
,2122
,1
,387
,1335
,28
,1
,6
,0
,0
,10
,0
,88
,1560
,0
,138
,7
,43
,0
,704
,23
,5
,0
,65
,3
,111
,2
,11
,1
,0
,0
,0
,80
,33
,6
,1
,1042
,3159
,151
,7
,0
,19
,263
,944
,17
,11
,20
,28
,157
,3
,13
,89
,1330
,103
,1065
,42
,113
,28
,1025
,16
,54
,29
,23
,5
,174
,0
,0
,37
,45
,36
,10
,71
,0
,0
,1
,0
,23
,13
,1
,2
,39
,0
,1963
,690
,0
,0
,0
,44
,67
,1
,1
,37
,65
,13
,5
,0
,21
,19
,1236
,0
,0
,104
,12
,3
,2
,21
,77
,61
,34
,2
,0
,1
,14
,0
,3
,9
,3
,2
,111
,1
,1708
,37
,316
,356
,1601
,736
,25
,68
,1
,0
,211
,22
,221
,6
,3
,519
,3
,9
,16
,70
,276
,66
,10
,67
,0
,0
,0
,1
,532
,0
,574
,6
,88
,54
,66
,17
,8
,0
,0
,91
,212
,26
,545
,67
,1484
,89
,353
,3
,27
,312
,6
,50
,359
,174
,852
,0
,1728
,4729
,2
,46
,60
,1
,157
,5
,263
,922
,3
,36
,93
,45
,97
,860
,0
,15
,402
,53
,47
,1071
,45
,0
,0
,2
,0
,127
,87
,0
,55
,30
,171
,915
,29
,0
,295
,1125
,73
,26
,66
,172
,30
,1
,1176
,0
,20
,24
,57
,210
,16
,490
,46
,217
,49
,166
,282
,1305
,20
,0
,71
,27
,907
,85
,1
,12
,0
,0
,70
,859
,8
,3
,12
,0
,447
,42
,700
,0
,194
,49
,17
,92
,130
,73
,28
,15
,1657
,2
,1092
,907
,8
,1
,4228
,0
,2859
,608
,157
,0
,0
,0
,0
,0
,0
,84
,10
,0
,27
,3
,97
,34
,36
,338
,606
,86
,100
,37
,10
,14
,7
,0
,6
,7
,8
,77
,81
,0
,84
,0
,82
,87
,108
,42
,95
,409
,212
,16
,41
,5
,3
,43
,2
,0
,47
,61
,0
,153
,14
,36
,28
,88
,117
,647
,5
,212
,20
,21
,50
,7
,0
,13
,7
,0
,40
,77
,0
,118
,18
,11
,1039
,4
,18
,18
,5
,86
,1
,148
,10
,311
,208
,539
,185
,145
,10
,81
,65
,0
,30
,7
,26
,1301
,168
,40
,22
,43
,0
,2
,1
,3
,1
,0
,0
,0
,5
,1
,141
,1
,7
,50
,50
,0
,1
,0
,0
,0
,14
,29
,35
,34
,0
,8
,21
,1364
,35
,28
,8
,15
,3
,41
,1
,18
,0
,4
,1
,0
,75
,622
,509
,226
,1
,34
,748
,109
,534
,34
,1172
,4
,1157
,86
,310
,139
,602
,10
,170
,148
,0
,2
,28
,93
,111
,42
,1
,22
,5
,2
,81
,0
,65
,0
,534
,167
,145
,136
,876
,41
,19
,104
,201
,5
,25
,90
,23
,40
,24
,15
,7
,149
,148
,3
,0
,6
,613
,7
,4
,45
,9
,1
,46
,169
,17
,26
,2
,49
,11
,12
,16
,0
,0
,0
,13
,8
,3
,3
,1
,108
,0
,30
,83
,2
,51
,21
,7
,45
,3
,0
,0
,0
,19
,51
,1028
,8
,7
,86
,10
,2
,25
,7
,0
,106
,5
,0
,10
,66
,11
,15
,944
,0
,0
,0
,43
,77
,4215
,47
,52
,1903
,4
,19
,2
,1151
,18
,28
,41
,3
,10
,11
,13
,0
,2408
,6
,28
,13
,0
,12
,27
,20
,23
,29
,3
,3
,16
,137
,16
,87
,0
,14
,615
,0
,255
,19
,17
,14
,1
,53
,99
,118
,1063
,44
,4
,8
,238
,917
,70
,8
,1
,933
,0
,4
,1069
,3
,1
,16
,103
,2
,1
,567
,354
,5
,62
,13
,4396
,1
,1004
,1684
,1
,165
,179
,788
,2
,15
,139
,130
,108
,78
,2
,1
,1
,0
,0
,0
,113
,1404
,0
,110
,29
,21
,35
,1052
,1
,0
,60
,444
,889
,1393
,32
,6
,7
,19
,1
,9
,1
,135
,3
,1
,136
,1
,21
,0
,0
,71
,127
,0
,1
,0
,83
,0
,0
,62
,198
,13
,21
,9
,382
,5
,0
